file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords,ocr_bbox,ocr_bbox_norm,ocr_confidence,ocr_label,ocr_text,ocr_region,ocr_region_confidence,vehicle,no vehicle,car,bus,truck,motorcycle,only license plate
lp_train_7043,0.538516461849213,0,"[218.1600341796875, 198.02850341796875, 356.2151794433594, 304.8694152832031]","[208, 193, 360, 308]","[0.3466666666666667, 0.4288888888888889, 0.6, 0.6844444444444444]","[0.9999264478683472, 0.9998160004615784, 0.9999485015869141, 0.9999802112579346, 0.9999692440032959, 0.999833345413208, 0.9998447895050049, 0.9997664093971252, 0.9999535083770752, 0.9998268485069275]",License Plate,94F104217,Vietnam,0.999998450279236,{'score': 0.0273173488676548},{'score': 0.0034928275272250175},{'score': 0.00597772654145956},{'score': 0.0007996499771252275},{'score': 0.0012437087716534734},{'score': 0.3798786699771881},{'score': 0.5812900066375732}
lp_train_7044,0.938246965408325,0,"[192.94284057617188, 226.56085205078125, 368.4692687988281, 356.7957458496094]","[186, 222, 365, 356]","[0.31, 0.49333333333333335, 0.6083333333333333, 0.7911111111111111]","[0.9998879432678223, 0.9998940229415894, 0.9999107122421265, 0.9991740584373474, 0.9977128505706787, 0.9998328685760498, 0.9997585415840149, 0.9997785687446594, 0.977702796459198, 0.9999614953994751]",License Plate,94P16433,Vietnam,0.999984622001648,{'score': 0.01859818398952484},{'score': 0.003131417790427804},{'score': 0.010231475345790386},{'score': 0.0008216466521844268},{'score': 0.0016963700763881207},{'score': 0.5733073949813843},{'score': 0.39221349358558655}
lp_train_7045,0.923953890800476,0,"[179.96022033691406, 230.89712524414062, 321.8940124511719, 331.9797668457031]","[174, 221, 326, 336]","[0.29, 0.4911111111111111, 0.5433333333333333, 0.7466666666666667]","[0.9999524354934692, 0.9997126460075378, 0.9999656677246094, 0.9999872446060181, 0.9999754428863525, 0.9999608993530273, 0.9998987913131714, 0.9998732805252075, 0.9998968839645386, 0.9998742341995239]",License Plate,65D109231,Vietnam,0.999993562698364,{'score': 0.03024328500032425},{'score': 0.002452942542731762},{'score': 0.024271007627248764},{'score': 0.0028613496106117964},{'score': 0.002665977692231536},{'score': 0.7404406666755676},{'score': 0.19706472754478455}
lp_train_7046,0.926437199115753,0,"[183.01661682128906, 209.02223205566406, 353.1823425292969, 326.3016052246094]","[182, 204, 355, 328]","[0.30333333333333334, 0.4533333333333333, 0.5916666666666667, 0.7288888888888889]","[0.9999281167984009, 0.9995928406715393, 0.999951958656311, 0.9998875856399536, 0.9998524188995361, 0.999935507774353, 0.9999643564224243, 0.9999185800552368, 0.999875545501709, 0.9999933242797852]",License Plate,65H78003,Vietnam,0.999996423721314,{'score': 0.03325462341308594},{'score': 0.003379607805982232},{'score': 0.0425226055085659},{'score': 0.002327824244275689},{'score': 0.006087989080697298},{'score': 0.46399733424186707},{'score': 0.44842997193336487}
lp_train_7047,0.926426470279694,0,"[161.30410766601562, 184.5775909423828, 345.29742431640625, 309.6248779296875]","[155, 179, 343, 307]","[0.25833333333333336, 0.3977777777777778, 0.5716666666666667, 0.6822222222222222]","[0.9999321699142456, 0.9999239444732666, 0.9999659061431885, 0.9999468326568604, 0.9998806715011597, 0.9996750354766846, 0.9998371601104736, 0.9999516010284424, 0.999035120010376, 0.9999476671218872]",License Plate,64K95859,Vietnam,0.999996185302734,{'score': 0.04816651716828346},{'score': 0.006739382166415453},{'score': 0.017219729721546173},{'score': 0.0020276440773159266},{'score': 0.005444077774882317},{'score': 0.7057607769966125},{'score': 0.21464182436466217}
lp_train_7048,0.898016571998596,0,"[207.19996643066406, 184.4499053955078, 337.9824523925781, 284.78863525390625]","[196, 175, 347, 291]","[0.32666666666666666, 0.3888888888888889, 0.5783333333333334, 0.6466666666666666]","[0.9998835325241089, 0.99978107213974, 0.9998563528060913, 0.9998494386672974, 0.9998522996902466, 0.9999436140060425, 0.9999521970748901, 0.9999130964279175, 0.9999240636825562, 0.9999876022338867]",License Plate,65U22712,Vietnam,0.999983906745911,{'score': 0.0303709264844656},{'score': 0.008901174180209637},{'score': 0.01011389959603548},{'score': 0.0021168289240449667},{'score': 0.0012452980736270547},{'score': 0.8356961011886597},{'score': 0.11155574768781662}
lp_train_7049,0.532125294208527,0,"[560.83203125, 344.57244873046875, 600.0, 411.9150695800781]","[552, 343, 598, 419]","[0.92, 0.7622222222222222, 0.9966666666666667, 0.9311111111111111]","[0.6554476618766785, 0.37753164768218994, 0.964033305644989, 0.980830192565918, 0.9975475668907166, 0.9956105351448059, 0.9995589852333069, 0.9999630451202393, 0.9999909400939941, 0.9999808073043823]",License Plate,92,Unknown,0.67483526468277,{'score': 0.027257289737462997},{'score': 0.007327236235141754},{'score': 0.013169782236218452},{'score': 0.0017621864099055529},{'score': 0.004175474867224693},{'score': 0.45584923028945923},{'score': 0.4904588460922241}
lp_train_705,0.838764429092407,0,"[265.1036376953125, 171.3540802001953, 354.6853942871094, 198.58953857421875]","[267, 172, 352, 198]","[0.565677966101695, 0.5676567656765676, 0.7457627118644068, 0.6534653465346535]","[0.9999358654022217, 0.9999737739562988, 0.9999909400939941, 0.9999186992645264, 0.9998569488525391, 0.9998940229415894, 0.9999054670333862, 0.999941349029541, 0.9999994039535522, 0.9999998807907104]",License Plate,60A35981,Vietnam,1,{'score': 0.2318943440914154},{'score': 0.07747498154640198},{'score': 0.12121502310037613},{'score': 0.010718871839344501},{'score': 0.1804676204919815},{'score': 0.0037972121499478817},{'score': 0.374431848526001}
lp_train_7050,0.91108238697052,0,"[165.12696838378906, 231.10089111328125, 323.8567810058594, 344.2054748535156]","[161, 224, 325, 347]","[0.2683333333333333, 0.49777777777777776, 0.5416666666666666, 0.7711111111111111]","[0.9999121427536011, 0.9998328685760498, 0.9999278783798218, 0.9996240139007568, 0.9999638795852661, 0.9999589920043945, 0.9998553991317749, 0.9999539852142334, 0.9990912675857544, 0.9999587535858154]",License Plate,64H69743,Vietnam,0.999997138977051,{'score': 0.019272498786449432},{'score': 0.003958193119615316},{'score': 0.008717468939721584},{'score': 0.0007918561459518969},{'score': 0.002143294783309102},{'score': 0.20383603870868683},{'score': 0.7612806558609009}
lp_train_7051,0.868536591529846,0,"[265.111572265625, 257.4705505371094, 407.8932189941406, 360.3483581542969]","[263, 252, 410, 365]","[0.43833333333333335, 0.56, 0.6833333333333333, 0.8111111111111111]","[0.9999380111694336, 0.9998027682304382, 0.9997724890708923, 0.999081015586853, 0.9997759461402893, 0.9998051524162292, 0.999077558517456, 0.99699866771698, 0.9990560412406921, 0.9999668598175049]",License Plate,67T34461,Vietnam,0.797830760478973,{'score': 0.028628896921873093},{'score': 0.0023243397008627653},{'score': 0.015686234459280968},{'score': 0.0008798755588941276},{'score': 0.0015832640929147601},{'score': 0.48915955424308777},{'score': 0.4617377817630768}
lp_train_7052,0.913168430328369,0,"[211.49591064453125, 177.5447540283203, 357.5138244628906, 285.3094787597656]","[207, 171, 362, 290]","[0.345, 0.38, 0.6033333333333334, 0.6444444444444445]","[0.9999066591262817, 0.9999160766601562, 0.9999788999557495, 0.9986579418182373, 0.999859094619751, 0.9998041987419128, 0.9996498823165894, 0.9999042749404907, 0.9995917677879333, 0.9998403787612915]",License Plate,64C105506,Vietnam,0.999995470046997,{'score': 0.02616996504366398},{'score': 0.00436037965118885},{'score': 0.01666306145489216},{'score': 0.0006034221150912344},{'score': 0.0025784377939999104},{'score': 0.4352448582649231},{'score': 0.5143798589706421}
lp_train_7053,0.930554687976837,0,"[187.1966094970703, 196.86752319335938, 366.7739562988281, 326.3484802246094]","[183, 187, 371, 322]","[0.305, 0.41555555555555557, 0.6183333333333333, 0.7155555555555555]","[0.9999786615371704, 0.9998748302459717, 0.9999924898147583, 0.9999608993530273, 0.9999470710754395, 0.9999065399169922, 0.9999501705169678, 0.9996799230575562, 0.9999184608459473, 0.9999568462371826]",License Plate,67C103786,Vietnam,0.999998807907105,{'score': 0.04630725458264351},{'score': 0.014973296783864498},{'score': 0.015616518445312977},{'score': 0.0007222995045594871},{'score': 0.0025424263440072536},{'score': 0.5371676683425903},{'score': 0.38267043232917786}
lp_train_7054,0.924695909023285,0,"[114.4456787109375, 198.83718872070312, 276.8541564941406, 312.97186279296875]","[110, 190, 278, 317]","[0.18333333333333332, 0.4222222222222222, 0.4633333333333333, 0.7044444444444444]","[0.9999551773071289, 0.9997779726982117, 0.9999337196350098, 0.9999328851699829, 0.9998867511749268, 0.9999743700027466, 0.9999486207962036, 0.9999436140060425, 0.9998252987861633, 0.9999879598617554]",License Plate,65U18790,Vietnam,0.99999213218689,{'score': 0.04210584983229637},{'score': 0.012431257404386997},{'score': 0.007441315799951553},{'score': 0.00034844211768358946},{'score': 0.001811995985917747},{'score': 0.8271871209144592},{'score': 0.10867399722337723}
lp_train_7055,0.279882520437241,0,"[181.35691833496094, 216.70664978027344, 341.8498840332031, 334.83660888671875]","[173, 208, 350, 338]","[0.28833333333333333, 0.4622222222222222, 0.5833333333333334, 0.7511111111111111]","[0.9999710321426392, 0.9998138546943665, 0.9999121427536011, 0.9999878406524658, 0.9999734163284302, 0.9999462366104126, 0.9999344348907471, 0.9998514652252197, 0.9999580383300781, 0.9999587535858154]",License Plate,68T106653,Vietnam,1,{'score': 0.030227787792682648},{'score': 0.004980942700058222},{'score': 0.011933354660868645},{'score': 0.0006518898298963904},{'score': 0.0025885235518217087},{'score': 0.47294771671295166},{'score': 0.4766698181629181}
lp_train_7056,0.911240518093109,0,"[164.22666931152344, 223.44361877441406, 337.4149475097656, 354.362548828125]","[155, 216, 349, 355]","[0.25833333333333336, 0.48, 0.5816666666666667, 0.7888888888888889]","[0.9998602867126465, 0.9998946189880371, 0.999980092048645, 0.9999740123748779, 0.9999544620513916, 0.9999377727508545, 0.9999532699584961, 0.9999343156814575, 0.9999197721481323, 0.9998008608818054]",License Plate,94E101304,Vietnam,0.999991297721863,{'score': 0.034326449036598206},{'score': 0.005302323494106531},{'score': 0.010351450182497501},{'score': 0.0009882241720333695},{'score': 0.0021376137156039476},{'score': 0.6688148975372314},{'score': 0.2780791223049164}
lp_train_7057,0.918157279491425,0,"[203.93099975585938, 216.97616577148438, 339.4124755859375, 315.9526062011719]","[200, 208, 340, 322]","[0.3333333333333333, 0.4622222222222222, 0.5666666666666667, 0.7155555555555555]","[0.9998040795326233, 0.9989200830459595, 0.9998908042907715, 0.9999678134918213, 0.9999191761016846, 0.9999209642410278, 0.9998396635055542, 0.9998986721038818, 0.9991104006767273, 0.9999251365661621]",License Plate,65R20956,Vietnam,0.999995231628418,{'score': 0.044989876449108124},{'score': 0.0037389995995908976},{'score': 0.022304592654109},{'score': 0.0019510772544890642},{'score': 0.0021686318796128035},{'score': 0.7843946218490601},{'score': 0.14045219123363495}
lp_train_7058,0.918001532554627,0,"[195.72755432128906, 182.5355224609375, 336.79937744140625, 278.5197448730469]","[193, 180, 336, 281]","[0.32166666666666666, 0.4, 0.56, 0.6244444444444445]","[0.9998830556869507, 0.9997507929801941, 0.9998387098312378, 0.9995577931404114, 0.9998138546943665, 0.9998599290847778, 0.9997478127479553, 0.9998582601547241, 0.9992569088935852, 0.9999585151672363]",License Plate,68S94964,Vietnam,0.999956369400024,{'score': 0.03571874275803566},{'score': 0.003791050286963582},{'score': 0.011643296107649803},{'score': 0.0022423986811190844},{'score': 0.0035345100332051516},{'score': 0.463685005903244},{'score': 0.4793849587440491}
lp_train_706,0.854127883911133,0,"[240.74427795410156, 141.86021423339844, 328.57196044921875, 170.24534606933594]","[240, 141, 329, 174]","[0.5084745762711864, 0.46534653465346537, 0.6970338983050848, 0.5742574257425742]","[0.9999082088470459, 0.999976634979248, 0.9999967813491821, 0.9999951124191284, 0.9999819993972778, 0.99994957447052, 0.9999923706054688, 0.999985933303833, 0.9999727010726929, 0.9999969005584717]",License Plate,51A01204,Vietnam,1,{'score': 0.2904622554779053},{'score': 0.22912771999835968},{'score': 0.13850010931491852},{'score': 0.009651044383645058},{'score': 0.1108454242348671},{'score': 0.0019652589689940214},{'score': 0.21944820880889893}
lp_train_707,0.838124573230743,0,"[180.68385314941406, 223.8507843017578, 278.81903076171875, 251.3670196533203]","[183, 223, 275, 251]","[0.3877118644067797, 0.735973597359736, 0.5826271186440678, 0.8283828382838284]","[0.9875323176383972, 0.9998400211334229, 0.9996731281280518, 0.9997932314872742, 0.9996936321258545, 0.9995773434638977, 0.9997524619102478, 0.9997873902320862, 0.9999873638153076, 0.9999970197677612]",License Plate,51G49539,Vietnam,0.999999761581421,{'score': 0.16244015097618103},{'score': 0.02544160559773445},{'score': 0.5658493638038635},{'score': 0.004745713900774717},{'score': 0.003844831371679902},{'score': 0.0034015600103884935},{'score': 0.23427681624889374}
lp_train_708,0.844666957855225,0,"[260.1221923828125, 217.6171417236328, 358.1878662109375, 245.95176696777344]","[262, 218, 354, 245]","[0.5550847457627118, 0.7194719471947195, 0.75, 0.8085808580858086]","[0.9997076392173767, 0.9999216794967651, 0.9997304081916809, 0.9999849796295166, 0.9996795654296875, 0.9998703002929688, 0.9997667670249939, 0.9997567534446716, 0.999970555305481, 0.999993085861206]",License Plate,51F04275,Vietnam,1,{'score': 0.29215115308761597},{'score': 0.046332623809576035},{'score': 0.42832228541374207},{'score': 0.00471030967310071},{'score': 0.010726827196776867},{'score': 0.0025261277332901955},{'score': 0.21523064374923706}
lp_train_709,0.861426293849945,0,"[213.4403076171875, 191.65350341796875, 297.265625, 215.71348571777344]","[216, 190, 296, 217]","[0.4576271186440678, 0.6270627062706271, 0.6271186440677966, 0.7161716171617162]","[0.5704675912857056, 0.9991313815116882, 0.9995536208152771, 0.9994511008262634, 0.9993889331817627, 0.9986860156059265, 0.9996459484100342, 0.9997647404670715, 0.9999934434890747, 0.9999945163726807]",License Plate,1F04275,Vietnam,0.450345546007156,{'score': 0.4037322700023651},{'score': 0.05066310986876488},{'score': 0.3745032548904419},{'score': 0.010705223307013512},{'score': 0.043938446789979935},{'score': 0.005542568862438202},{'score': 0.1109151542186737}
lp_train_710,0.855021059513092,0,"[171.2712860107422, 167.27565002441406, 260.7532043457031, 194.7489471435547]","[172, 168, 261, 198]","[0.3644067796610169, 0.5544554455445545, 0.5529661016949152, 0.6534653465346535]","[0.9998581409454346, 0.9999793767929077, 0.9999949932098389, 0.9999936819076538, 0.9998785257339478, 0.9999407529830933, 0.9999316930770874, 0.9999880790710449, 0.999993085861206, 0.9999974966049194]",License Plate,51A05227,Vietnam,1,{'score': 0.3708788752555847},{'score': 0.034605320543050766},{'score': 0.4192752540111542},{'score': 0.006973045412451029},{'score': 0.005783052183687687},{'score': 0.0016810937086120248},{'score': 0.16080334782600403}
lp_train_711,0.868390262126923,0,"[240.25592041015625, 151.5915069580078, 332.91583251953125, 182.10166931152344]","[241, 151, 330, 181]","[0.510593220338983, 0.49834983498349833, 0.6991525423728814, 0.5973597359735974]","[0.9999324083328247, 0.9994198083877563, 0.9998024106025696, 0.999971866607666, 0.9999123811721802, 0.9999362230300903, 0.9999698400497437, 0.9998672008514404, 0.9999961853027344, 0.999998927116394]",License Plate,51F78396,Vietnam,1,{'score': 0.36734068393707275},{'score': 0.13186445832252502},{'score': 0.11255690455436707},{'score': 0.008692163042724133},{'score': 0.13055658340454102},{'score': 0.003693158272653818},{'score': 0.24529606103897095}
lp_train_712,0.84017688035965,0,"[227.67916870117188, 144.22303771972656, 313.9962463378906, 171.5457000732422]","[228, 144, 311, 170]","[0.4830508474576271, 0.4752475247524752, 0.6588983050847458, 0.5610561056105611]","[0.9998575448989868, 0.949999988079071, 0.9996102452278137, 0.9999673366546631, 0.999906063079834, 0.9998968839645386, 0.9999637603759766, 0.9998049139976501, 0.9999990463256836, 0.9999997615814209]",License Plate,51F78396,Vietnam,0.999998927116394,{'score': 0.44879966974258423},{'score': 0.08003019541501999},{'score': 0.17746062576770782},{'score': 0.011144600808620453},{'score': 0.161313995718956},{'score': 0.0030014915391802788},{'score': 0.11824944615364075}
lp_train_713,0.858109295368195,0,"[208.414794921875, 186.18399047851562, 310.34454345703125, 216.9482421875]","[210, 187, 307, 218]","[0.4449152542372881, 0.6171617161716172, 0.6504237288135594, 0.7194719471947195]","[0.9999113082885742, 0.9999635219573975, 0.9998618364334106, 0.9999725818634033, 0.9999513626098633, 0.9999324083328247, 0.9999328851699829, 0.9999673366546631, 0.9999942779541016, 0.9999988079071045]",License Plate,51G21797,Vietnam,0.99999988079071,{'score': 0.31998321413993835},{'score': 0.13487395644187927},{'score': 0.21104909479618073},{'score': 0.009009403176605701},{'score': 0.05820528790354729},{'score': 0.002835918916389346},{'score': 0.2640431821346283}
lp_train_714,0.562232613563538,0,"[251.58929443359375, 164.2968292236328, 341.3928527832031, 193.48138427734375]","[241, 166, 346, 203]","[0.510593220338983, 0.5478547854785478, 0.7330508474576272, 0.66996699669967]","[0.9999524354934692, 0.9999502897262573, 0.9998083710670471, 0.9999450445175171, 0.999962329864502, 0.9998581409454346, 0.9998910427093506, 0.9997157454490662, 0.999995231628418, 0.9999994039535522]",License Plate,51G39466,Vietnam,0.999999642372131,{'score': 0.37764212489128113},{'score': 0.1560947299003601},{'score': 0.24472470581531525},{'score': 0.011715145781636238},{'score': 0.09502431005239487},{'score': 0.00574526097625494},{'score': 0.10905382037162781}
lp_train_715,0.848432540893555,0,"[154.2766876220703, 125.45301818847656, 265.7016906738281, 156.25735473632812]","[156, 123, 263, 155]","[0.3305084745762712, 0.40594059405940597, 0.5572033898305084, 0.5115511551155115]","[0.9996271133422852, 0.9999411106109619, 0.9998323917388916, 0.9999080896377563, 0.9998362064361572, 0.9998840093612671, 0.9997808337211609, 0.9998512268066406, 0.9999972581863403, 0.9999990463256836]",License Plate,51G31691,Vietnam,1,{'score': 0.18097513914108276},{'score': 0.07691875845193863},{'score': 0.27652105689048767},{'score': 0.006808488629758358},{'score': 0.014534459449350834},{'score': 0.0017598433187231421},{'score': 0.4424824118614197}
lp_train_716,0.828396797180176,0,"[227.13558959960938, 194.18475341796875, 324.067626953125, 222.98995971679688]","[215, 193, 321, 220]","[0.4555084745762712, 0.636963696369637, 0.6800847457627118, 0.7260726072607261]","[0.9998992681503296, 0.9998555183410645, 0.9999154806137085, 0.999967098236084, 0.99952232837677, 0.9993765950202942, 0.9998993873596191, 0.999819815158844, 0.9999974966049194, 0.9999997615814209]",License Plate,62A05516,Vietnam,0.999977707862854,{'score': 0.43135347962379456},{'score': 0.07620713859796524},{'score': 0.24802032113075256},{'score': 0.009489373303949833},{'score': 0.022332048043608665},{'score': 0.002913807984441519},{'score': 0.2096838802099228}
lp_train_717,0.849871933460236,0,"[141.58816528320312, 242.66845703125, 246.21128845214844, 271.5870361328125]","[136, 240, 246, 275]","[0.288135593220339, 0.7920792079207921, 0.5211864406779662, 0.9075907590759076]","[0.9999538660049438, 0.9999557733535767, 0.999594509601593, 0.9999468326568604, 0.9999120235443115, 0.999919056892395, 0.9999042749404907, 0.9999783039093018, 0.9999879598617554, 0.9999990463256836]",License Plate,51F73420,Vietnam,1,{'score': 0.43789732456207275},{'score': 0.14225558936595917},{'score': 0.22815647721290588},{'score': 0.01588582992553711},{'score': 0.023706233128905296},{'score': 0.001935856998898089},{'score': 0.1501627415418625}
lp_train_718,0.808424174785614,0,"[162.0754852294922, 185.5453643798828, 254.69778442382812, 214.28265380859375]","[165, 186, 251, 212]","[0.3495762711864407, 0.6138613861386139, 0.5317796610169492, 0.6996699669966997]","[0.9974253177642822, 0.9998911619186401, 0.9995703101158142, 0.9998689889907837, 0.9998929500579834, 0.9998949766159058, 0.9998787641525269, 0.999667763710022, 0.9999992847442627, 0.9999996423721313]",License Plate,51F59881,Vietnam,1,{'score': 0.24344229698181152},{'score': 0.03301968798041344},{'score': 0.2329087257385254},{'score': 0.005843871273100376},{'score': 0.0046328045427799225},{'score': 0.0032957440707832575},{'score': 0.47685694694519043}
lp_train_719,0.83832585811615,0,"[236.29310607910156, 154.9014892578125, 323.0218505859375, 181.82313537597656]","[239, 156, 320, 180]","[0.5063559322033898, 0.5148514851485149, 0.6779661016949152, 0.594059405940594]","[0.9989078044891357, 0.9999045133590698, 0.9996007084846497, 0.9998050332069397, 0.999862551689148, 0.9998701810836792, 0.9999126195907593, 0.9998493194580078, 0.9999997615814209, 0.9999998807907104]",License Plate,51F59881,Vietnam,0.99999988079071,{'score': 0.4050086438655853},{'score': 0.20519867539405823},{'score': 0.22059789299964905},{'score': 0.004707138054072857},{'score': 0.01898283325135708},{'score': 0.0008069754694588482},{'score': 0.14469784498214722}
lp_train_720,0.82720822095871,0,"[222.57606506347656, 221.36888122558594, 326.421875, 251.00091552734375]","[224, 222, 323, 249]","[0.4745762711864407, 0.7326732673267327, 0.684322033898305, 0.8217821782178217]","[0.9998921155929565, 0.9999111890792847, 0.9996757507324219, 0.9999349117279053, 0.9996497631072998, 0.9998384714126587, 0.9999008178710938, 0.9998811483383179, 0.9999940395355225, 0.999997615814209]",License Plate,51F24476,Vietnam,0.999999761581421,{'score': 0.25460296869277954},{'score': 0.018564043566584587},{'score': 0.36059054732322693},{'score': 0.0063135442323982716},{'score': 0.011548683978617191},{'score': 0.007314584217965603},{'score': 0.34106573462486267}
lp_train_721,0.658101737499237,0,"[234.05496215820312, 175.48532104492188, 326.1669006347656, 203.27676391601562]","[231, 177, 323, 203]","[0.4894067796610169, 0.5841584158415841, 0.684322033898305, 0.66996699669967]","[0.9998835325241089, 0.9999204874038696, 0.9999710321426392, 0.9998878240585327, 0.9999501705169678, 0.999858021736145, 0.9994827508926392, 0.9999737739562988, 0.9999963045120239, 0.9999983310699463]",License Plate,56N7186,Vietnam,0.999998331069946,{'score': 0.3384403586387634},{'score': 0.16843406856060028},{'score': 0.12188582867383957},{'score': 0.010082583874464035},{'score': 0.0760858878493309},{'score': 0.003085501492023468},{'score': 0.2819857597351074}
lp_train_722,0.825228989124298,0,"[237.453857421875, 137.68353271484375, 335.1142883300781, 169.83763122558594]","[239, 140, 334, 169]","[0.5063559322033898, 0.46204620462046203, 0.7076271186440678, 0.5577557755775577]","[0.9998201727867126, 0.9999862909317017, 0.999997615814209, 0.9999532699584961, 0.9999265670776367, 0.9999361038208008, 0.9999812841415405, 0.9999542236328125, 0.9999834299087524, 0.9999971389770508]",License Plate,51A72444,Vietnam,0.999998450279236,{'score': 0.2007720023393631},{'score': 0.051324475556612015},{'score': 0.041864972561597824},{'score': 0.01091988105326891},{'score': 0.15382042527198792},{'score': 0.0006573289283551276},{'score': 0.5406408905982971}
lp_train_723,0.834376633167267,0,"[224.02952575683594, 170.69314575195312, 322.58154296875, 201.06375122070312]","[227, 171, 319, 199]","[0.4809322033898305, 0.5643564356435643, 0.6758474576271186, 0.6567656765676567]","[0.999092698097229, 0.9999006986618042, 0.9994671940803528, 0.9998910427093506, 0.9997208714485168, 0.999703586101532, 0.9998183846473694, 0.9998342990875244, 0.9999995231628418, 0.9999998807907104]",License Plate,51F31118,Vietnam,0.99999988079071,{'score': 0.27525007724761963},{'score': 0.09021397680044174},{'score': 0.21184612810611725},{'score': 0.008328097872436047},{'score': 0.044622886925935745},{'score': 0.005554623436182737},{'score': 0.3641842007637024}
lp_train_724,0.910421371459961,0,"[243.9625244140625, 232.35549926757812, 355.7561340332031, 269.7707214355469]","[248, 233, 351, 267]","[0.5254237288135594, 0.768976897689769, 0.7436440677966102, 0.8811881188118812]","[0.99989914894104, 0.9999175071716309, 0.9998409748077393, 0.9999278783798218, 0.9998642206192017, 0.9998735189437866, 0.9997925162315369, 0.9935727119445801, 0.99997878074646, 0.9999983310699463]",License Plate,51G25481,Vietnam,0.99999988079071,{'score': 0.21666888892650604},{'score': 0.04971872642636299},{'score': 0.0944502130150795},{'score': 0.02430146373808384},{'score': 0.07401727139949799},{'score': 0.0006674421601928771},{'score': 0.5401759743690491}
lp_train_725,0.819622993469238,0,"[238.11492919921875, 219.38121032714844, 340.65283203125, 253.36842346191406]","[240, 222, 336, 250]","[0.5084745762711864, 0.7326732673267327, 0.711864406779661, 0.8250825082508251]","[0.9999173879623413, 0.9999343156814575, 0.9998475313186646, 0.9999300241470337, 0.9998334646224976, 0.999830961227417, 0.9997530579566956, 0.9666534662246704, 0.9999992847442627, 0.9999998807907104]",License Plate,51G25481,Vietnam,0.99999988079071,{'score': 0.30378854274749756},{'score': 0.06216675043106079},{'score': 0.10899060219526291},{'score': 0.014868373051285744},{'score': 0.10451778769493103},{'score': 0.001709351665340364},{'score': 0.4039587080478668}
lp_train_726,0.857230186462402,0,"[171.61798095703125, 168.29466247558594, 263.5080261230469, 197.28543090820312]","[172, 167, 266, 205]","[0.3644067796610169, 0.5511551155115512, 0.5635593220338984, 0.6765676567656765]","[0.9998372793197632, 0.9999758005142212, 0.999995231628418, 0.9999949932098389, 0.9999760389328003, 0.9999428987503052, 0.9999933242797852, 0.999969482421875, 0.9999945163726807, 0.9999983310699463]",License Plate,51A01204,Vietnam,1,{'score': 0.2497904896736145},{'score': 0.25382527709007263},{'score': 0.13973677158355713},{'score': 0.013991538435220718},{'score': 0.023724989965558052},{'score': 0.001190650393255055},{'score': 0.3177403509616852}
lp_train_727,0.818706035614014,0,"[246.100830078125, 137.87640380859375, 332.8099060058594, 167.93190002441406]","[247, 140, 331, 169]","[0.5233050847457628, 0.46204620462046203, 0.701271186440678, 0.5577557755775577]","[0.9998581409454346, 0.999980092048645, 0.9999955892562866, 0.9999927282333374, 0.9999799728393555, 0.9999489784240723, 0.9999908208847046, 0.9999793767929077, 0.9999949932098389, 0.9999982118606567]",License Plate,51A01204,Vietnam,1,{'score': 0.3798684775829315},{'score': 0.16134388744831085},{'score': 0.18811991810798645},{'score': 0.004931381903588772},{'score': 0.05836081504821777},{'score': 0.0017996447859331965},{'score': 0.20557589828968048}
lp_train_728,0.86119943857193,0,"[214.3330078125, 190.81704711914062, 314.9370422363281, 220.7086639404297]","[210, 190, 318, 234]","[0.4449152542372881, 0.6270627062706271, 0.673728813559322, 0.7722772277227723]","[0.9999492168426514, 0.9999775886535645, 0.9997348189353943, 0.9996734857559204, 0.9998999834060669, 0.999885082244873, 0.9999580383300781, 0.9996639490127563, 0.9995773434638977, 0.9999415874481201]",License Plate,50LD04411,Vietnam,0.999999761581421,{'score': 0.10781718045473099},{'score': 0.1631333827972412},{'score': 0.11456891149282455},{'score': 0.001493583433330059},{'score': 0.007275053765624762},{'score': 0.0015277694910764694},{'score': 0.6041841506958008}
lp_train_729,0.85363906621933,0,"[207.12457275390625, 178.92283630371094, 299.7476501464844, 204.91033935546875]",NA,NA,NA,NA,NA,NA,NA,{'score': 0.3271028697490692},{'score': 0.08322787284851074},{'score': 0.1406916379928589},{'score': 0.008620009757578373},{'score': 0.21924111247062683},{'score': 0.004761665593832731},{'score': 0.2163548320531845}
lp_train_730,0.854044437408447,0,"[229.73597717285156, 207.7672882080078, 327.6617736816406, 239.01748657226562]","[230, 210, 326, 239]","[0.4872881355932203, 0.693069306930693, 0.690677966101695, 0.7887788778877888]","[0.9998316764831543, 0.9999701976776123, 0.9999886751174927, 0.9999208450317383, 0.999839186668396, 0.9998587369918823, 0.9999359846115112, 0.9998941421508789, 0.9999966621398926, 0.9999985694885254]",License Plate,51A85325,Vietnam,0.999993562698364,{'score': 0.3241097033023834},{'score': 0.0565192885696888},{'score': 0.10161923617124557},{'score': 0.020316481590270996},{'score': 0.09386347979307175},{'score': 0.004780798219144344},{'score': 0.39879101514816284}
