,bbox,bbox_norm,confidence,label,text,region,region_confidence,file_name
6633,NA,NA,NA,NA,NA,NA,NA,lp_train_6634
6634,"[0, 94, 0, 79]","[0.0, 0.9791666666666666, 0.0, 0.9875]","[0.999840259552002, 0.9999011754989624, 0.999940037727356, 0.9997548460960388, 0.9998534917831421, 0.9998086094856262, 0.9999402761459351, 0.9998726844787598, 0.9992902278900146, 0.9999227523803711]",License Plate,54P72138,Vietnam,0.9999996423721313,lp_train_6635
6635,"[7, 85, 7, 72]","[0.07608695652173914, 0.9239130434782609, 0.0945945945945946, 0.972972972972973]","[0.9998370409011841, 0.9998842477798462, 0.9997140765190125, 0.9997444748878479, 0.999431312084198, 0.9998983144760132, 0.9998947381973267, 0.999829888343811, 0.9998273253440857, 0.999942421913147]",License Plate,59H119374,Vietnam,0.9999996423721313,lp_train_6636
6636,NA,NA,NA,NA,NA,NA,NA,lp_train_6637
6637,NA,NA,NA,NA,NA,NA,NA,lp_train_6638
6638,NA,NA,NA,NA,NA,NA,NA,lp_train_6639
6639,"[0, 101, 0, 24]","[0.0, 0.9901960784313726, 0.0, 1.0]","[0.9976370334625244, 0.9999284744262695, 0.9996707439422607, 0.99994957447052, 0.9999129772186279, 0.9997618794441223, 0.9999295473098755, 0.9999611377716064, 0.999982476234436, 0.999995231628418]",License Plate,51G21670,Vietnam,0.9999991655349731,lp_train_664
6640,"[6, 69, 8, 58]","[0.08108108108108109, 0.9324324324324325, 0.12903225806451613, 0.9354838709677419]","[0.9996178150177002, 0.999941349029541, 0.9999874830245972, 0.9995821118354797, 0.9999066591262817, 0.9999759197235107, 0.9998891353607178, 0.9998291730880737, 0.999932050704956, 0.9998703002929688]",License Plate,59C130923,Vietnam,0.9999890327453613,lp_train_6640
6641,NA,NA,NA,NA,NA,NA,NA,lp_train_6641
6642,"[0, 94, 0, 77]","[0.0, 0.9894736842105263, 0.0, 0.9506172839506173]","[0.9998540878295898, 0.9998537302017212, 0.9998606443405151, 0.9999322891235352, 0.9999322891235352, 0.9998941421508789, 0.9999215602874756, 0.99989914894104, 0.9997938275337219, 0.9999617338180542]",License Plate,59H167791,Vietnam,0.9999986886978149,lp_train_6642
6643,NA,NA,NA,NA,NA,NA,NA,lp_train_6643
6644,"[6, 85, 8, 70]","[0.06382978723404255, 0.9042553191489362, 0.1095890410958904, 0.958904109589041]","[0.9997197985649109, 0.9998630285263062, 0.9997339844703674, 0.9998027682304382, 0.9737242460250854, 0.98256516456604, 0.9998083710670471, 0.9996669292449951, 0.9998847246170044, 0.9999080896377563]",License Plate,59Y171364,Vietnam,0.9999998807907104,lp_train_6644
6645,NA,NA,NA,NA,NA,NA,NA,lp_train_6645
6646,NA,NA,NA,NA,NA,NA,NA,lp_train_6646
6647,NA,NA,NA,NA,NA,NA,NA,lp_train_6647
6648,NA,NA,NA,NA,NA,NA,NA,lp_train_6648
6649,"[6, 95, 8, 80]","[0.061224489795918366, 0.9693877551020408, 0.09523809523809523, 0.9523809523809523]","[0.9997766613960266, 0.9997801184654236, 0.9999003410339355, 0.9997792840003967, 0.9592930674552917, 0.9998688697814941, 0.9998642206192017, 0.9996265172958374, 0.9998972415924072, 0.9999747276306152]",License Plate,54L29072,Vietnam,0.9999337196350098,lp_train_6649
6650,"[1, 106, 1, 27]","[0.009174311926605505, 0.9724770642201835, 0.03571428571428571, 0.9642857142857143]","[0.9989657402038574, 0.9999217987060547, 0.9996083378791809, 0.999900221824646, 0.9997356534004211, 0.999788224697113, 0.9999470710754395, 0.9999707937240601, 0.9999973773956299, 0.9999984502792358]",License Plate,51F88270,Vietnam,0.9999996423721313,lp_train_665
6651,NA,NA,NA,NA,NA,NA,NA,lp_train_6650
6652,"[2, 99, 1, 81]","[0.020202020202020204, 1.0, 0.012195121951219513, 0.9878048780487805]","[0.9998695850372314, 0.9996366500854492, 0.9999649524688721, 0.9998220801353455, 0.9999071359634399, 0.9998131394386292, 0.9998509883880615, 0.9996576309204102, 0.9999538660049438, 0.9999740123748779]",License Plate,59L116392,Vietnam,0.999996542930603,lp_train_6651
6653,NA,NA,NA,NA,NA,NA,NA,lp_train_6652
6654,"[7, 91, 4, 74]","[0.06930693069306931, 0.900990099009901, 0.05405405405405406, 1.0]","[0.9998974800109863, 0.9998433589935303, 0.9999353885650635, 0.9998902082443237, 0.9990682005882263, 0.9998071789741516, 0.9997143149375916, 0.9995331764221191, 0.9998847246170044, 0.9999532699584961]",License Plate,63B216353,Vietnam,0.9999995231628418,lp_train_6653
6655,NA,NA,NA,NA,NA,NA,NA,lp_train_6654
6656,NA,NA,NA,NA,NA,NA,NA,lp_train_6655
6657,NA,NA,NA,NA,NA,NA,NA,lp_train_6656
6658,NA,NA,NA,NA,NA,NA,NA,lp_train_6657
6659,"[0, 88, 2, 73]","[0.0, 0.9887640449438202, 0.02531645569620253, 0.9240506329113924]","[0.9998695850372314, 0.9998511075973511, 0.9999626874923706, 0.999879002571106, 0.9999501705169678, 0.9999194145202637, 0.9998825788497925, 0.999872088432312, 0.9997569918632507, 0.9999634027481079]",License Plate,59L205442,Vietnam,0.9999996423721313,lp_train_6658
6660,"[0, 90, 1, 78]","[0.0, 0.9574468085106383, 0.0125, 0.975]","[0.9999094009399414, 0.9998804330825806, 0.9998980760574341, 0.9998754262924194, 0.9998887777328491, 0.9998400211334229, 0.999984622001648, 0.9998866319656372, 0.9998778104782104, 0.9999774694442749]",License Plate,68X121002,Vietnam,0.9999985694885254,lp_train_6659
6661,"[2, 98, 1, 27]","[0.020202020202020204, 0.98989898989899, 0.03571428571428571, 0.9642857142857143]","[0.999889612197876, 0.9999710321426392, 0.9998214840888977, 0.9999513626098633, 0.9998595714569092, 0.9998843669891357, 0.9999128580093384, 0.9999754428863525, 0.9999959468841553, 0.9999991655349731]",License Plate,51F88270,Vietnam,0.9999996423721313,lp_train_666
6662,"[5, 79, 6, 60]","[0.06097560975609756, 0.9634146341463414, 0.09230769230769231, 0.9230769230769231]","[0.9998455047607422, 0.9999172687530518, 0.9975900650024414, 0.999745786190033, 0.9996906518936157, 0.9998294115066528, 0.9999352693557739, 0.9999599456787109, 0.9996954202651978, 0.9999668598175049]",License Plate,52U78693,Vietnam,0.999995231628418,lp_train_6660
6663,NA,NA,NA,NA,NA,NA,NA,lp_train_6661
6664,"[9, 88, 7, 69]","[0.09574468085106383, 0.9361702127659575, 0.09859154929577464, 0.971830985915493]","[0.9996500015258789, 0.9998235106468201, 0.9989426732063293, 0.9885470867156982, 0.999835729598999, 0.9994326233863831, 0.999778687953949, 0.999772846698761, 0.9998595714569092, 0.9999098777770996]",License Plate,59S181834,Vietnam,0.9999991655349731,lp_train_6662
6665,"[9, 85, 4, 64]","[0.1, 0.9444444444444444, 0.0625, 1.0]","[0.9996980428695679, 0.9998096823692322, 0.9994144439697266, 0.9988634586334229, 0.9998669624328613, 0.9997425675392151, 0.9999232292175293, 0.9997360110282898, 0.9998513460159302, 0.999980092048645]",License Plate,59P133458,Vietnam,0.9999998807907104,lp_train_6663
6666,"[6, 83, 8, 68]","[0.07058823529411765, 0.9764705882352941, 0.1111111111111111, 0.9444444444444444]","[0.9997296929359436, 0.9998891353607178, 0.9999486207962036, 0.9998528957366943, 0.999894380569458, 0.9998002648353577, 0.9998888969421387, 0.9998838901519775, 0.9991868138313293, 0.9998887777328491]",License Plate,52P20878,Vietnam,0.9999996423721313,lp_train_6664
6667,NA,NA,NA,NA,NA,NA,NA,lp_train_6665
6668,"[0, 85, 4, 71]","[0.0, 0.9883720930232558, 0.0547945205479452, 0.9726027397260274]","[0.9998944997787476, 0.9997959733009338, 0.9999593496322632, 0.9997491240501404, 0.9997369647026062, 0.9999051094055176, 0.9998453855514526, 0.9996850490570068, 0.9998518228530884, 0.9999674558639526]",License Plate,54L24264,Vietnam,0.9998366832733154,lp_train_6666
6669,NA,NA,NA,NA,NA,NA,NA,lp_train_6667
6670,NA,NA,NA,NA,NA,NA,NA,lp_train_6668
6671,NA,NA,NA,NA,NA,NA,NA,lp_train_6669
6672,"[2, 94, 0, 23]","[0.021052631578947368, 0.9894736842105263, 0.0, 0.9583333333333334]","[0.9997983574867249, 0.9999537467956543, 0.9997847676277161, 0.9999417066574097, 0.9998185038566589, 0.9998206496238708, 0.9999508857727051, 0.999980092048645, 0.9999980926513672, 0.9999992847442627]",License Plate,51F88270,Vietnam,0.9999946355819702,lp_train_667
6673,NA,NA,NA,NA,NA,NA,NA,lp_train_6670
6674,"[4, 79, 12, 69]","[0.045454545454545456, 0.8977272727272727, 0.16901408450704225, 0.971830985915493]","[0.9975582361221313, 0.9997910857200623, 0.9970009922981262, 0.9379881620407104, 0.9989708662033081, 0.9994199275970459, 0.9998223185539246, 0.9989277720451355, 0.9998654127120972, 0.9998778104782104]",License Plate,59S155483,Vietnam,0.9999984502792358,lp_train_6671
6675,"[2, 81, 13, 72]","[0.024390243902439025, 0.9878048780487805, 0.16049382716049382, 0.8888888888888888]","[0.997048556804657, 0.999804675579071, 0.999981164932251, 0.996806263923645, 0.9972501397132874, 0.9995884299278259, 0.9975401163101196, 0.9794557094573975, 0.99491947889328, 0.9996153116226196]",License Plate,83C117111,Vietnam,0.9999772310256958,lp_train_6672
6676,NA,NA,NA,NA,NA,NA,NA,lp_train_6673
6677,"[0, 83, 1, 68]","[0.0, 0.9880952380952381, 0.014492753623188406, 0.9855072463768116]","[0.9998643398284912, 0.9999228715896606, 0.9998748302459717, 0.9999163150787354, 0.9998927116394043, 0.9996236562728882, 0.9997826218605042, 0.9998958110809326, 0.9999328851699829, 0.999991774559021]",License Plate,52U62655,Vietnam,0.9999697208404541,lp_train_6674
6678,"[0, 84, 0, 72]","[0.0, 0.9655172413793104, 0.0, 0.96]","[0.9997852444648743, 0.999868631362915, 0.9998083710670471, 0.9998238682746887, 0.9998445510864258, 0.9998961687088013, 0.9992955923080444, 0.9998973608016968, 0.9995965361595154, 0.9999288320541382]",License Plate,54V38314,Vietnam,0.9999992847442627,lp_train_6675
6679,NA,NA,NA,NA,NA,NA,NA,lp_train_6676
6680,NA,NA,NA,NA,NA,NA,NA,lp_train_6677
6681,"[3, 75, 7, 65]","[0.036585365853658534, 0.9146341463414634, 0.1, 0.9285714285714286]","[0.9998220801353455, 0.9998418092727661, 0.9998722076416016, 0.9995484948158264, 0.9997887015342712, 0.9998393058776855, 0.9999293088912964, 0.9996682405471802, 0.9998575448989868, 0.999966025352478]",License Plate,59L232473,Vietnam,0.9999986886978149,lp_train_6678
6682,NA,NA,NA,NA,NA,NA,NA,lp_train_6679
6683,"[2, 101, 0, 26]","[0.019230769230769232, 0.9711538461538461, 0.0, 0.9285714285714286]","[0.9997746348381042, 0.9999780654907227, 0.9999969005584717, 0.999972939491272, 0.9999034404754639, 0.9998658895492554, 0.9998756647109985, 0.9995216131210327, 0.9999995231628418, 0.9999997615814209]",License Plate,51A25668,Vietnam,0.9999988079071045,lp_train_668
6684,"[0, 74, 3, 71]","[0.0, 0.9866666666666667, 0.04054054054054054, 0.9594594594594594]","[0.9998980760574341, 0.9997102618217468, 0.9999711513519287, 0.9998999834060669, 0.9997599720954895, 0.9999538660049438, 0.9998961687088013, 0.999927282333374, 0.9999779462814331, 0.9999971389770508]",License Plate,51H58092,Vietnam,0.9999672174453735,lp_train_6680
6685,"[0, 97, 0, 77]","[0.0, 0.9897959183673469, 0.0, 0.9506172839506173]","[0.9997677206993103, 0.9998083710670471, 0.9999523162841797, 0.9996132254600525, 0.999797523021698, 0.9999462366104126, 0.999936580657959, 0.9999514818191528, 0.9998791217803955, 0.999994158744812]",License Plate,66P15739,Vietnam,0.999992847442627,lp_train_6681
6686,NA,NA,NA,NA,NA,NA,NA,lp_train_6682
6687,"[10, 93, 10, 79]","[0.10638297872340426, 0.9893617021276596, 0.12345679012345678, 0.9753086419753086]","[0.9997370839118958, 0.9997666478157043, 0.9999514818191528, 0.9987012147903442, 0.9999120235443115, 0.9999094009399414, 0.9988019466400146, 0.999824583530426, 0.9998263716697693, 0.9999110698699951]",License Plate,59B135199,Vietnam,0.9999997615814209,lp_train_6683
6688,"[6, 67, 5, 58]","[0.08333333333333333, 0.9305555555555556, 0.08196721311475409, 0.9508196721311475]","[0.9998900890350342, 0.9999399185180664, 0.9999598264694214, 0.999849796295166, 0.9999203681945801, 0.9999061822891235, 0.999861478805542, 0.9999550580978394, 0.9991979002952576, 0.9999469518661499]",License Plate,54K16483,Vietnam,0.9999922513961792,lp_train_6684
6689,"[1, 86, 4, 75]","[0.011627906976744186, 1.0, 0.05333333333333334, 1.0]","[0.9999061822891235, 0.9999121427536011, 0.9957923889160156, 0.9995803236961365, 0.9999121427536011, 0.9997820258140564, 0.9996527433395386, 0.9984720349311829, 0.9999533891677856, 0.9995318651199341]",License Plate,60B193113,Vietnam,0.9999994039535522,lp_train_6685
6690,"[6, 70, 4, 54]","[0.0821917808219178, 0.958904109589041, 0.06896551724137931, 0.9310344827586207]","[0.9998300075531006, 0.9998763799667358, 0.9999759197235107, 0.99945467710495, 0.999819815158844, 0.9998296499252319, 0.9996408224105835, 0.9998717308044434, 0.9999631643295288, 0.9998458623886108]",License Plate,59E153127,Vietnam,0.9999991655349731,lp_train_6686
6691,"[0, 93, 6, 80]","[0.0, 1.0, 0.07407407407407407, 0.9876543209876543]","[0.9998610019683838, 0.9998828172683716, 0.9999433755874634, 0.9995834231376648, 0.9999420642852783, 0.9993382096290588, 0.9998321533203125, 0.9997459053993225, 0.9998760223388672, 0.9999724626541138]",License Plate,59B138559,Vietnam,0.9999997615814209,lp_train_6687
6692,NA,NA,NA,NA,NA,NA,NA,lp_train_6688
6693,"[0, 78, 3, 73]","[0.0, 1.0, 0.038461538461538464, 0.9358974358974359]","[0.9999289512634277, 0.9999676942825317, 0.9998970031738281, 0.9995515942573547, 0.9996522665023804, 0.9996368885040283, 0.9997081160545349, 0.9997658133506775, 0.9999445676803589, 0.9999960660934448]",License Plate,71H88424,Vietnam,0.999997615814209,lp_train_6689
6694,"[1, 92, 4, 29]","[0.010638297872340425, 0.9787234042553191, 0.13793103448275862, 1.0]","[0.999839186668396, 0.9999805688858032, 0.9999972581863403, 0.9999755620956421, 0.9998562335968018, 0.9998904466629028, 0.9997953772544861, 0.999561607837677, 0.9999986886978149, 0.9999995231628418]",License Plate,51A25668,Vietnam,0.9999990463256836,lp_train_669
6695,"[7, 87, 9, 75]","[0.07692307692307693, 0.9560439560439561, 0.12, 1.0]","[0.9998010993003845, 0.9998595714569092, 0.9999599456787109, 0.9998171925544739, 0.9998630285263062, 0.9999328851699829, 0.9999643564224243, 0.9967718720436096, 0.999956488609314, 0.9999244213104248]",License Plate,59F162919,Vietnam,0.9999996423721313,lp_train_6690
6696,NA,NA,NA,NA,NA,NA,NA,lp_train_6691
6697,NA,NA,NA,NA,NA,NA,NA,lp_train_6692
6698,"[2, 68, 5, 57]","[0.02857142857142857, 0.9714285714285714, 0.08333333333333333, 0.95]","[0.9998319149017334, 0.9999059438705444, 0.9999396800994873, 0.9998990297317505, 0.9998881816864014, 0.9998583793640137, 0.9999183416366577, 0.9997788071632385, 0.9996901750564575, 0.9999136924743652]",License Plate,59C249200,Vietnam,0.9999902248382568,lp_train_6693
6699,"[0, 85, 0, 68]","[0.0, 0.9883720930232558, 0.0, 0.9577464788732394]","[0.999896764755249, 0.9999384880065918, 0.9998038411140442, 0.9998026490211487, 0.9998910427093506, 0.9992333650588989, 0.9999450445175171, 0.9999028444290161, 0.9991998076438904, 0.9999651908874512]",License Plate,59U151771,Vietnam,0.9999994039535522,lp_train_6694
6700,NA,NA,NA,NA,NA,NA,NA,lp_train_6695
6701,NA,NA,NA,NA,NA,NA,NA,lp_train_6696
6702,"[8, 90, 16, 77]","[0.08333333333333333, 0.9375, 0.20512820512820512, 0.9871794871794872]","[0.9959185719490051, 0.9998672008514404, 0.9957321286201477, 0.9992200136184692, 0.9998762607574463, 0.9997859597206116, 0.9998635053634644, 0.9995235204696655, 0.9997530579566956, 0.9999098777770996]",License Plate,59H104425,Vietnam,1.0,lp_train_6697
6703,"[1, 93, 1, 77]","[0.010638297872340425, 0.9893617021276596, 0.012658227848101266, 0.9746835443037974]","[0.9998698234558105, 0.9999518394470215, 0.999893307685852, 0.999963641166687, 0.9999748468399048, 0.9998148083686829, 0.9999562501907349, 0.9999352693557739, 0.9999189376831055, 0.9999430179595947]",License Plate,59N101425,Vietnam,1.0,lp_train_6698
6704,"[5, 63, 6, 50]","[0.07352941176470588, 0.9264705882352942, 0.10909090909090909, 0.9090909090909091]","[0.9972100853919983, 0.9994482398033142, 0.9998711347579956, 0.9942834973335266, 0.9991264939308167, 0.9996035695075989, 0.9994383454322815, 0.9996138215065002, 0.9998425245285034, 0.9998268485069275]",License Plate,60C165829,Vietnam,0.9999960660934448,lp_train_6699
6705,"[1, 78, 0, 20]","[0.0125, 0.975, 0.0, 0.9523809523809523]","[0.9993250370025635, 0.9999239444732666, 0.9997784495353699, 0.9999040365219116, 0.9997597336769104, 0.9998600482940674, 0.9999091625213623, 0.9998642206192017, 0.9999955892562866, 0.9999985694885254]",License Plate,51G51936,Vietnam,1.0,lp_train_670
6706,NA,NA,NA,NA,NA,NA,NA,lp_train_6700
6707,"[0, 82, 2, 69]","[0.0, 0.9761904761904762, 0.02857142857142857, 0.9857142857142858]","[0.9998939037322998, 0.9998772144317627, 0.9999222755432129, 0.9998145699501038, 0.9996870756149292, 0.9997954964637756, 0.9998693466186523, 0.9998170733451843, 0.9999797344207764, 0.9999973773956299]",License Plate,54U46484,Vietnam,0.9998224377632141,lp_train_6701
6708,NA,NA,NA,NA,NA,NA,NA,lp_train_6702
6709,NA,NA,NA,NA,NA,NA,NA,lp_train_6703
6710,"[12, 88, 8, 72]","[0.13186813186813187, 0.967032967032967, 0.10666666666666667, 0.96]","[0.9999269247055054, 0.9994277358055115, 0.9999076128005981, 0.9982503056526184, 0.9999192953109741, 0.9998528957366943, 0.9997877478599548, 0.9997863173484802, 0.9998162388801575, 0.9996474981307983]",License Plate,60B849928,Vietnam,0.9999991655349731,lp_train_6704
6711,NA,NA,NA,NA,NA,NA,NA,lp_train_6705
6712,NA,NA,NA,NA,NA,NA,NA,lp_train_6706
6713,NA,NA,NA,NA,NA,NA,NA,lp_train_6707
6714,"[0, 80, 1, 70]","[0.0, 1.0, 0.013888888888888888, 0.9722222222222222]","[0.9998546838760376, 0.9998830556869507, 0.9995123147964478, 0.9999552965164185, 0.9998964071273804, 0.9998555183410645, 0.9997537732124329, 0.9998779296875, 0.9999117851257324, 0.9999330043792725]",License Plate,59V109869,Vietnam,0.9999998807907104,lp_train_6708
6715,"[9, 95, 8, 70]","[0.09183673469387756, 0.9693877551020408, 0.09411764705882353, 0.8235294117647058]","[0.9999681711196899, 0.9999309778213501, 0.9999468326568604, 0.999980092048645, 0.9997668862342834, 0.9999263286590576, 0.9999175071716309, 0.9998462200164795, 0.9990369081497192, 0.9991238713264465]",License Plate,70B132168,Vietnam,0.9999979734420776,lp_train_6709
6716,"[1, 100, 5, 32]","[0.009708737864077669, 0.970873786407767, 0.14705882352941177, 0.9411764705882353]","[0.999826967716217, 0.9994745850563049, 0.999953031539917, 0.9998878240585327, 0.9996752738952637, 0.9997348189353943, 0.999616265296936, 0.9999368190765381, 0.9999946355819702, 0.9999967813491821]",License Plate,30N4616,Vietnam,0.9999926090240479,lp_train_671
6717,"[0, 91, 5, 80]","[0.0, 1.0, 0.06172839506172839, 0.9876543209876543]","[0.9998151659965515, 0.9999037981033325, 0.9999176263809204, 0.9999719858169556, 0.9999045133590698, 0.9999432563781738, 0.9998952150344849, 0.9999353885650635, 0.9998923540115356, 0.9999427795410156]",License Plate,59FA00591,Vietnam,1.0,lp_train_6710
6718,"[0, 93, 4, 77]","[0.0, 1.0, 0.04938271604938271, 0.9506172839506173]","[0.9999047517776489, 0.999821126461029, 0.9998080134391785, 0.9999321699142456, 0.721826434135437, 0.998896598815918, 0.99980229139328, 0.9999147653579712, 0.999779999256134, 0.9999125003814697]",License Plate,59T132229,Vietnam,0.9999988079071045,lp_train_6711
6719,NA,NA,NA,NA,NA,NA,NA,lp_train_6712
6720,NA,NA,NA,NA,NA,NA,NA,lp_train_6713
6721,NA,NA,NA,NA,NA,NA,NA,lp_train_6714
6722,NA,NA,NA,NA,NA,NA,NA,lp_train_6715
6723,NA,NA,NA,NA,NA,NA,NA,lp_train_6716
6724,"[4, 76, 8, 61]","[0.05, 0.95, 0.12307692307692308, 0.9384615384615385]","[0.9997180104255676, 0.9995160102844238, 0.9993175268173218, 0.8024778962135315, 0.9997758269309998, 0.9999246597290039, 0.9997918009757996, 0.9994503855705261, 0.9999125003814697, 0.9999217987060547]",License Plate,59P192893,Vietnam,0.9999998807907104,lp_train_6717
6725,NA,NA,NA,NA,NA,NA,NA,lp_train_6718
6726,"[5, 81, 10, 66]","[0.05952380952380952, 0.9642857142857143, 0.14285714285714285, 0.9428571428571428]","[0.9976304769515991, 0.9997972846031189, 0.9998689889907837, 0.980243444442749, 0.9997527003288269, 0.9999418258666992, 0.9998238682746887, 0.9977231621742249, 0.999817430973053, 0.9999475479125977]",License Plate,59F170424,Vietnam,0.9999997615814209,lp_train_6719
6727,"[21, 99, 1, 28]","[0.2079207920792079, 0.9801980198019802, 0.034482758620689655, 0.9655172413793104]","[0.9992071986198425, 0.9934486746788025, 0.9988253712654114, 0.9987057447433472, 0.9821410179138184, 0.9986206293106079, 0.9996523857116699, 0.9999673366546631, 0.9999914169311523, 0.9999805688858032]",License Plate,F86988,Norway,0.9999336004257202,lp_train_672
6728,"[2, 85, 8, 72]","[0.021739130434782608, 0.9239130434782609, 0.10666666666666667, 0.96]","[0.9992639422416687, 0.999824583530426, 0.9998339414596558, 0.9995360374450684, 0.9999430179595947, 0.9999699592590332, 0.9994950294494629, 0.999220609664917, 0.9994798302650452, 0.9994906187057495]",License Plate,59D120255,Vietnam,0.9999322891235352,lp_train_6720
6729,"[0, 90, 2, 79]","[0.0, 0.989010989010989, 0.025, 0.9875]","[0.9996432065963745, 0.9928271174430847, 0.890576183795929, 0.9999449253082275, 0.999792754650116, 0.9999419450759888, 0.9996768236160278, 0.9989792704582214, 0.9990599751472473, 0.9998629093170166]",License Plate,77F130577,Vietnam,0.9999997615814209,lp_train_6721
6730,NA,NA,NA,NA,NA,NA,NA,lp_train_6722
6731,NA,NA,NA,NA,NA,NA,NA,lp_train_6723
6732,NA,NA,NA,NA,NA,NA,NA,lp_train_6724
6733,NA,NA,NA,NA,NA,NA,NA,lp_train_6725
6734,NA,NA,NA,NA,NA,NA,NA,lp_train_6726
6735,NA,NA,NA,NA,NA,NA,NA,lp_train_6727
6736,"[0, 83, 2, 70]","[0.0, 0.9880952380952381, 0.02702702702702703, 0.9459459459459459]","[0.9997120499610901, 0.9997524619102478, 0.9999127388000488, 0.9998601675033569, 0.9982535243034363, 0.9984316229820251, 0.9999182224273682, 0.9996888637542725, 0.9997921586036682, 0.9999485015869141]",License Plate,59S211998,Vietnam,0.9999983310699463,lp_train_6728
6737,NA,NA,NA,NA,NA,NA,NA,lp_train_6729
6738,NA,NA,NA,NA,NA,NA,NA,lp_train_673
6739,NA,NA,NA,NA,NA,NA,NA,lp_train_6730
6740,NA,NA,NA,NA,NA,NA,NA,lp_train_6731
6741,NA,NA,NA,NA,NA,NA,NA,lp_train_6732
6742,NA,NA,NA,NA,NA,NA,NA,lp_train_6733
6743,"[3, 91, 0, 76]","[0.03296703296703297, 1.0, 0.0, 0.987012987012987]","[0.999835729598999, 0.9999059438705444, 0.9999520778656006, 0.9998910427093506, 0.9996242523193359, 0.9999178647994995, 0.9997790455818176, 0.9996726512908936, 0.9998428821563721, 0.9999500513076782]",License Plate,61G125122,Vietnam,0.9999955892562866,lp_train_6734
6744,"[7, 81, 10, 71]","[0.08139534883720931, 0.9418604651162791, 0.1282051282051282, 0.9102564102564102]","[0.9998382329940796, 0.9999269247055054, 0.9999628067016602, 0.999958872795105, 0.9998512268066406, 0.9998941421508789, 0.9998156428337097, 0.9998444318771362, 0.9996180534362793, 0.9999216794967651]",License Plate,70B132168,Vietnam,0.9999998807907104,lp_train_6735
6745,"[10, 85, 9, 61]","[0.10752688172043011, 0.9139784946236559, 0.13636363636363635, 0.9242424242424242]","[0.9998388290405273, 0.9791680574417114, 0.9999189376831055, 0.9998364448547363, 0.9999308586120605, 0.999262273311615, 0.999954342842102, 0.9997949004173279, 0.9997590184211731, 0.9998904466629028]",License Plate,51K59102,Vietnam,0.9998873472213745,lp_train_6736
6746,"[6, 85, 9, 75]","[0.06451612903225806, 0.9139784946236559, 0.11538461538461539, 0.9615384615384616]","[0.9998064637184143, 0.9999120235443115, 0.9998794794082642, 0.9999057054519653, 0.9999632835388184, 0.9998753070831299, 0.9999043941497803, 0.9999432563781738, 0.9999053478240967, 0.9997522234916687]",License Plate,59P208324,Vietnam,1.0,lp_train_6737
6747,NA,NA,NA,NA,NA,NA,NA,lp_train_6738
6748,NA,NA,NA,NA,NA,NA,NA,lp_train_6739
6749,"[3, 101, 6, 32]","[0.02912621359223301, 0.9805825242718447, 0.17142857142857143, 0.9142857142857143]","[0.9998111128807068, 0.9999597072601318, 0.9999945163726807, 0.999971866607666, 0.9998849630355835, 0.9999192953109741, 0.9999691247940063, 0.9999383687973022, 0.9999951124191284, 0.9999986886978149]",License Plate,51A69172,Vietnam,0.9999998807907104,lp_train_674
6750,"[3, 96, 8, 87]","[0.028037383177570093, 0.897196261682243, 0.08791208791208792, 0.9560439560439561]","[0.9998089671134949, 0.9999141693115234, 0.999941349029541, 0.9995251893997192, 0.9996955394744873, 0.9997623562812805, 0.9998925924301147, 0.9995706677436829, 0.9998157620429993, 0.999855637550354]",License Plate,59F168955,Vietnam,0.9999996423721313,lp_train_6740
6751,NA,NA,NA,NA,NA,NA,NA,lp_train_6741
6752,"[9, 88, 9, 71]","[0.09473684210526316, 0.9263157894736842, 0.11688311688311688, 0.922077922077922]","[0.9906856417655945, 0.9995415210723877, 0.9997300505638123, 0.9994315505027771, 0.9619036912918091, 0.999679684638977, 0.9998501539230347, 0.9990293979644775, 0.9992671608924866, 0.9997839331626892]",License Plate,63B613421,Vietnam,0.9999997615814209,lp_train_6742
6753,"[7, 88, 11, 77]","[0.07446808510638298, 0.9361702127659575, 0.1375, 0.9625]","[0.9997798800468445, 0.9996765851974487, 0.9998942613601685, 0.9966917037963867, 0.9994658827781677, 0.9998478889465332, 0.9998705387115479, 0.9995703101158142, 0.9999195337295532, 0.9999474287033081]",License Plate,59F142819,Vietnam,1.0,lp_train_6743
6754,"[9, 84, 10, 73]","[0.0967741935483871, 0.9032258064516129, 0.1282051282051282, 0.9358974358974359]","[0.9998317956924438, 0.9998946189880371, 0.9999566078186035, 0.9998664855957031, 0.9997519850730896, 0.9999638795852661, 0.9998452663421631, 0.9999598264694214, 0.9995576739311218, 0.9999465942382812]",License Plate,54P28057,Vietnam,0.9999996423721313,lp_train_6744
6755,NA,NA,NA,NA,NA,NA,NA,lp_train_6745
6756,NA,NA,NA,NA,NA,NA,NA,lp_train_6746
6757,"[4, 83, 5, 61]","[0.047058823529411764, 0.9764705882352941, 0.078125, 0.953125]","[0.9998123049736023, 0.9819517731666565, 0.9997102618217468, 0.9997909665107727, 0.9998737573623657, 0.9998947381973267, 0.999887228012085, 0.9999231100082397, 0.9998937845230103, 0.9999878406524658]",License Plate,51R56273,Vietnam,0.9999324083328247,lp_train_6747
