,bbox,confidence,label,text,region,region_confidence,file_path
2210,"[0, 73, 6, 23]","[0.9999065399169922, 0.9999184608459473, 0.9999620914459229, 0.9996874332427979, 0.9996076226234436, 0.9998313188552856, 0.9998413324356079, 0.9999195337295532, 0.9999994039535522, 0.9999996423721313]",License Plate,60A35981,Vietnam,1.0,lp_train_1764
2211,"[0, 92, 4, 76]","[0.9997441172599792, 0.9999277591705322, 0.9999793767929077, 0.9998599290847778, 0.9998704195022583, 0.9998553991317749, 0.9997406601905823, 0.999951958656311, 0.9989469647407532, 0.9999045133590698]",License Plate,52K38683,Vietnam,0.9999819993972778,lp_train_5284
2212,"[0, 92, 0, 25]","[0.9565165638923645, 0.999925971031189, 0.9999942779541016, 0.9998772144317627, 0.9998206496238708, 0.9998472929000854, 0.9998918771743774, 0.9999127388000488, 0.9999933242797852, 0.9999958276748657]",License Plate,51A77529,Vietnam,0.9999997615814209,lp_train_1726
2213,"[0, 60, 1, 23]","[0.27703720331192017, 0.9934738278388977, 0.9196074604988098, 0.975141704082489, 0.9867636561393738, 0.9923456311225891, 0.9686869382858276, 0.9958017468452454, 0.9899539947509766, 0.9992807507514954]",License Plate,20NG16671,Vietnam,0.9993886947631836,lp_train_4319
2214,"[8, 100, 10, 84]","[0.9994049072265625, 0.9999085664749146, 0.9997599720954895, 0.9904357194900513, 0.9998656511306763, 0.9996985197067261, 0.9998983144760132, 0.9997695088386536, 0.9999473094940186, 0.9999727010726929]",License Plate,59S195762,Vietnam,0.9999887943267822,lp_train_5580
2215,"[1, 104, 2, 28]","[0.9996745586395264, 0.9999679327011108, 0.9996914863586426, 0.999900221824646, 0.9996914863586426, 0.9998366832733154, 0.9998557567596436, 0.9996438026428223, 0.9999996423721313, 0.9999998807907104]",License Plate,51F32488,Vietnam,1.0,lp_train_473
2216,"[0, 93, 1, 26]","[0.9990822076797485, 0.999969482421875, 0.9999969005584717, 0.9999943971633911, 0.9998810291290283, 0.9999322891235352, 0.9999204874038696, 0.9999816417694092, 0.9999723434448242, 0.9999934434890747]",License Plate,51A05227,Vietnam,1.0,lp_train_1285
2217,NA,NA,NA,NA,NA,NA,lp_train_6179
2218,"[7, 103, 5, 38]","[0.9998489618301392, 0.9999632835388184, 0.9999958276748657, 0.9999873638153076, 0.9999154806137085, 0.9998249411582947, 0.9999426603317261, 0.9998939037322998, 0.9999864101409912, 0.9999970197677612]",License Plate,51A11122,Vietnam,1.0,lp_train_2967
2219,NA,NA,NA,NA,NA,NA,lp_train_4872
2220,NA,NA,NA,NA,NA,NA,lp_train_4872
2221,NA,NA,NA,NA,NA,NA,lp_train_4283
2222,"[5, 114, 4, 42]","[0.9999561309814453, 0.9999699592590332, 0.9997782111167908, 0.9999731779098511, 0.9999547004699707, 0.999956488609314, 0.9999574422836304, 0.999886155128479, 0.999998927116394, 0.9999997615814209]",License Plate,51G21748,Vietnam,0.9999998807907104,lp_train_2188
2223,"[1, 109, 0, 30]","[0.9997124075889587, 0.9999525547027588, 0.9996578693389893, 0.9998812675476074, 0.9994421601295471, 0.9997896552085876, 0.9998905658721924, 0.9999282360076904, 0.9999972581863403, 0.9999991655349731]",License Plate,51G47281,Vietnam,0.9999998807907104,lp_train_916
2224,NA,NA,NA,NA,NA,NA,lp_train_4706
2225,"[2, 98, 2, 28]","[0.9982272982597351, 0.9999147653579712, 0.9992973804473877, 0.9998735189437866, 0.9989350438117981, 0.9979571104049683, 0.9997989535331726, 0.9998875856399536, 0.999998927116394, 0.9999994039535522]",License Plate,51F15585,Vietnam,0.999998927116394,lp_train_2496
2226,"[3, 40, 3, 11]","[0.6174753308296204, 0.9629513025283813, 0.6858402490615845, 0.738879382610321, 0.8082301616668701, 0.8705020546913147, 0.6221303939819336, 0.7772632241249084, 0.9974786639213562, 0.9993322491645813]",License Plate,BI40092,Brazil,0.7635519504547119,lp_train_3215
2227,NA,NA,NA,NA,NA,NA,lp_train_4700
2228,"[5, 86, 1, 27]","[0.8424035906791687, 0.9993047714233398, 0.9993177652359009, 0.9991831183433533, 0.9995009899139404, 0.9972965121269226, 0.9959119558334351, 0.999258816242218, 0.9999873638153076, 0.9999934434890747]",License Plate,IG51332,Switzerland,0.941048800945282,lp_train_3304
2229,"[3, 135, 4, 44]","[0.9998561143875122, 0.9999393224716187, 0.9996464252471924, 0.9999594688415527, 0.9998993873596191, 0.9997982382774353, 0.9988627433776855, 0.999953031539917, 0.9999909400939941, 0.999996542930603]",License Plate,51F16159,Vietnam,0.9999996423721313,lp_train_1928
2230,"[0, 177, 1, 113]","[0.9999395608901978, 0.9998751878738403, 0.9999209642410278, 0.9999692440032959, 0.9999762773513794, 0.9999432563781738, 0.9999816417694092, 0.9999560117721558, 0.9997957348823547, 0.9999793767929077]",License Plate,67S10106,Vietnam,0.9999895095825195,lp_train_6943
2231,NA,NA,NA,NA,NA,NA,lp_train_4257
2232,"[0, 74, 0, 33]","[0.9999195337295532, 0.9998531341552734, 0.9999085664749146, 0.9996308088302612, 0.9999110698699951, 0.9998879432678223, 0.9999345541000366, 0.9999977350234985, 0.9999990463256836, 0.9999991655349731]",License Plate,HF58HXP,United Kingdom,0.9999953508377075,lp_train_4068
2233,"[7, 91, 4, 74]","[0.9998974800109863, 0.9998433589935303, 0.9999353885650635, 0.9998902082443237, 0.9990682005882263, 0.9998071789741516, 0.9997143149375916, 0.9995331764221191, 0.9998847246170044, 0.9999532699584961]",License Plate,63B216353,Vietnam,0.9999995231628418,lp_train_6653
2234,"[3, 141, 9, 61]","[0.9998676776885986, 0.9999071359634399, 0.9999933242797852, 0.9999837875366211, 0.9999643564224243, 0.9998470544815063, 0.999809205532074, 0.9999761581420898, 0.9999988079071045, 0.9999995231628418]",License Plate,FE10034,Norway,0.9999997615814209,lp_train_4969
2235,"[4, 281, 6, 97]","[0.5107972621917725, 0.9844957590103149, 0.4335324764251709, 0.3153366446495056, 0.6385800838470459, 0.8336741924285889, 0.8864629864692688, 0.9987547397613525, 0.9997274279594421, 0.9997969269752502]",License Plate,WK5NVP,United Kingdom,0.4440074563026428,lp_train_4915
2236,"[2, 93, 2, 24]","[0.9997914433479309, 0.9998749494552612, 0.9993508458137512, 0.9998626708984375, 0.9994403719902039, 0.9997463822364807, 0.9998507499694824, 0.9999444484710693, 0.9995686411857605, 0.9999817609786987]",License Plate,51F44614,Vietnam,0.9999998807907104,lp_train_882
2237,"[62, 1278, 0, 701]","[0.9997268319129944, 0.9998890161514282, 0.9998745918273926, 0.9999521970748901, 0.9997542500495911, 0.999924898147583, 0.999874472618103, 0.9999953508377075, 0.9999988079071045, 0.9999991655349731]",License Plate,HBN976E,Mexico,0.9999996423721313,lp_train_4137
2238,NA,NA,NA,NA,NA,NA,lp_train_3568
2239,NA,NA,NA,NA,NA,NA,lp_train_5364
2240,"[1, 88, 0, 25]","[0.9999257326126099, 0.9998656511306763, 0.9997389912605286, 0.9999531507492065, 0.9997848868370056, 0.9998835325241089, 0.9998471736907959, 0.9999295473098755, 0.9999988079071045, 0.9999995231628418]",License Plate,51F61712,Vietnam,0.9999997615814209,lp_train_739
2241,NA,NA,NA,NA,NA,NA,lp_train_5052
2242,NA,NA,NA,NA,NA,NA,lp_train_5052
2243,NA,NA,NA,NA,NA,NA,lp_train_5052
2244,NA,NA,NA,NA,NA,NA,lp_train_5052
2245,"[0, 94, 2, 37]","[0.9924136996269226, 0.9998397827148438, 0.9995948672294617, 0.9999673366546631, 0.999937891960144, 0.9999523162841797, 0.9997438788414001, 0.9997052550315857, 0.9999957084655762, 0.9999984502792358]",License Plate,51G10096,Vietnam,0.9999914169311523,lp_train_1865
2246,NA,NA,NA,NA,NA,NA,lp_train_5985
2247,"[0, 78, 3, 23]","[0.9916621446609497, 0.9999747276306152, 0.9999849796295166, 0.999934196472168, 0.9998520612716675, 0.9999630451202393, 0.9999589920043945, 0.9998316764831543, 0.9999979734420776, 0.9999996423721313]",License Plate,51A72078,Vietnam,0.9999997615814209,lp_train_1348
2248,"[5, 137, 4, 92]","[0.9996963739395142, 0.9996756315231323, 0.9995366334915161, 0.9999154806137085, 0.9999079704284668, 0.9997687935829163, 0.9998039603233337, 0.999919056892395, 0.9999179840087891, 0.9999796152114868]",License Plate,68V22855,Vietnam,0.9999954700469971,lp_train_6967
2249,NA,NA,NA,NA,NA,NA,lp_train_3347
2250,NA,NA,NA,NA,NA,NA,lp_train_5070
2251,NA,NA,NA,NA,NA,NA,lp_train_5070
2252,NA,NA,NA,NA,NA,NA,lp_train_5070
2253,"[4, 103, 0, 40]","[0.9999077320098877, 0.9999834299087524, 0.9999974966049194, 0.9999247789382935, 0.9999209642410278, 0.9999576807022095, 0.9998738765716553, 0.9999256134033203, 0.9999923706054688, 0.9999972581863403]",License Plate,61A22959,Vietnam,1.0,lp_train_3289
2254,"[0, 81, 1, 25]","[0.9997209906578064, 0.9999454021453857, 0.9996480941772461, 0.9999399185180664, 0.9998953342437744, 0.9998052716255188, 0.9996993541717529, 0.9999276399612427, 0.9999922513961792, 0.9999969005584717]",License Plate,51F69259,Vietnam,1.0,lp_train_1847
2255,NA,NA,NA,NA,NA,NA,lp_train_4473
2256,"[1, 64, 4, 21]","[0.9960424900054932, 0.999847412109375, 0.9997696280479431, 0.999875545501709, 0.9996013045310974, 0.9996614456176758, 0.9997548460960388, 0.9998542070388794, 0.9999979734420776, 0.9999986886978149]",License Plate,51G44313,Vietnam,1.0,lp_train_1256
2257,"[3, 111, 0, 63]","[0.9993160963058472, 0.9998170733451843, 0.9993687272071838, 0.9999356269836426, 0.999923586845398, 0.9997625946998596, 0.9998607635498047, 0.9995833039283752, 0.9998897314071655, 0.9999946355819702]",License Plate,51G10209,Vietnam,0.9999995231628418,lp_train_2896
2258,NA,NA,NA,NA,NA,NA,lp_train_4532
2259,"[5, 125, 6, 31]","[0.9998437166213989, 0.9999688863754272, 0.9999948740005493, 0.9999483823776245, 0.9999351501464844, 0.9999756813049316, 0.9999918937683105, 0.9986294507980347, 0.9999899864196777, 0.9999969005584717]",License Plate,51A96141,Vietnam,1.0,lp_train_788
2260,"[0, 67, 16, 56]","[0.9998377561569214, 0.9998283386230469, 0.9999866485595703, 0.9998539686203003, 0.9994053840637207, 0.9997548460960388, 0.7078484892845154, 0.6998622417449951, 0.9999066591262817, 0.99997878074646]",License Plate,51A89717,Vietnam,1.0,lp_train_2627
2261,"[17, 18, 23, 24]","[0.989310622215271, 0.9927822351455688, 0.9922860860824585, 0.9888414740562439, 0.9865280985832214, 0.9851307272911072, 0.9881084561347961, 0.9945108890533447, 0.9963139891624451, 0.9964082837104797]",License Plate,,Unknown,0.9999436140060425,lp_train_6106
2262,"[2, 102, 2, 29]","[0.9999289512634277, 0.9999790191650391, 0.9999951124191284, 0.9999316930770874, 0.9998873472213745, 0.9999068975448608, 0.9999569654464722, 0.999954342842102, 0.999996542930603, 0.9999988079071045]",License Plate,51A77529,Vietnam,0.9999995231628418,lp_train_752
2263,"[0, 91, 0, 25]","[0.9999305009841919, 0.9999169111251831, 0.9997135996818542, 0.9996542930603027, 0.9997382760047913, 0.9996637105941772, 0.998609185218811, 0.9999382495880127, 0.9999955892562866, 0.999997615814209]",License Plate,30V3993,Vietnam,0.9999943971633911,lp_train_2507
2264,"[10, 255, 120, 216]","[0.9999823570251465, 0.9994903802871704, 0.9992327690124512, 0.9995712637901306, 0.9995025396347046, 0.9989103078842163, 0.9998366832733154, 0.9999974966049194, 0.9999979734420776, 0.9999978542327881]",License Plate,100000,United States,0.9967202544212341,lp_train_4547
2265,NA,NA,NA,NA,NA,NA,lp_train_6602
2266,NA,NA,NA,NA,NA,NA,lp_train_3612
2267,"[0, 107, 0, 25]","[0.9997888207435608, 0.9998175501823425, 0.9990394711494446, 0.9998925924301147, 0.9998700618743896, 0.9996495246887207, 0.9998078942298889, 0.9998592138290405, 0.9999886751174927, 0.9999948740005493]",License Plate,51F79512,Vietnam,0.9999995231628418,lp_train_627
2268,"[0, 96, 3, 31]","[0.9541053771972656, 0.999657154083252, 0.9993880987167358, 0.999982476234436, 0.9994444251060486, 0.9998025298118591, 0.9998565912246704, 0.9999277591705322, 0.9999955892562866, 0.9999994039535522]",License Plate,51F02687,Vietnam,0.9999986886978149,lp_train_2418
2269,"[1, 51, 0, 12]","[0.3196788728237152, 0.2570447325706482, 0.3569849133491516, 0.39962080121040344, 0.4797842800617218, 0.5694644451141357, 0.49095141887664795, 0.4534638524055481, 0.9756367802619934, 0.9973570704460144]",License Plate,5FF11112,Azerbaijan,0.35540351271629333,lp_train_2842
2270,NA,NA,NA,NA,NA,NA,lp_train_5790
2271,"[0, 112, 0, 25]","[0.9998088479042053, 0.9998921155929565, 0.9996665716171265, 0.9998972415924072, 0.9999041557312012, 0.9999113082885742, 0.9998605251312256, 0.9997017979621887, 0.9999892711639404, 0.9999966621398926]",License Plate,51G31691,Vietnam,0.9999998807907104,lp_train_1327
2272,"[2, 113, 0, 29]","[0.9999492168426514, 0.9999685287475586, 0.9999960660934448, 0.9999157190322876, 0.9999139308929443, 0.9999228715896606, 0.9997183680534363, 0.9999243021011353, 0.9999881982803345, 0.9999966621398926]",License Plate,61A22959,Vietnam,0.9999998807907104,lp_train_612
2273,NA,NA,NA,NA,NA,NA,lp_train_6298
2274,"[0, 335, 0, 109]","[0.9997119307518005, 0.9999339580535889, 0.9999101161956787, 0.999834418296814, 0.9999122619628906, 0.9999812841415405, 0.9999946355819702, 0.9999985694885254, 0.9999988079071045, 0.9999990463256836]",License Plate,J1S1,Estonia,0.6514826416969299,lp_train_4170
2275,"[12, 78, 6, 65]","[0.9998763799667358, 0.9999034404754639, 0.9999173879623413, 0.99983811378479, 0.9999362230300903, 0.9980059266090393, 0.9999219179153442, 0.999944806098938, 0.99866783618927, 0.9996738433837891]",License Plate,54K48147,Vietnam,0.9999983310699463,lp_train_6560
2276,"[0, 1074, 0, 525]","[0.9998793601989746, 0.9998573064804077, 0.9997794032096863, 0.9998817443847656, 0.9996446371078491, 0.9997192025184631, 0.9999281167984009, 0.9999872446060181, 0.999994158744812, 0.9999951124191284]",License Plate,HC05781,Mexico,0.9998475313186646,lp_train_328
2277,"[8, 81, 8, 68]","[0.9994686245918274, 0.9998156428337097, 0.998764157295227, 0.9990468621253967, 0.9850635528564453, 0.951949417591095, 0.9990671277046204, 0.998396098613739, 0.9989756345748901, 0.9998986721038818]",License Plate,59K114468,Vietnam,0.9999979734420776,lp_train_6422
2278,"[6, 66, 10, 42]","[0.9998821020126343, 0.99933260679245, 0.9996428489685059, 0.9998643398284912, 0.9998334646224976, 0.9999713897705078, 0.9998261332511902, 0.9999842643737793, 0.9999897480010986, 0.9999927282333374]",License Plate,LINUKS,United States,0.9890487194061279,lp_train_4604
2279,"[2, 90, 5, 24]","[0.999832272529602, 0.9999207258224487, 0.9994001388549805, 0.9999005794525146, 0.9995430707931519, 0.9998306035995483, 0.9999865293502808, 0.9999396800994873, 0.9999984502792358, 0.9999992847442627]",License Plate,51G37307,Vietnam,0.9999998807907104,lp_train_2076
2280,"[484, 723, 120, 249]","[0.999976634979248, 0.9998530149459839, 0.9998496770858765, 0.9999736547470093, 0.9998586177825928, 0.999799907207489, 0.9953321814537048, 0.9999904632568359, 0.999994158744812, 0.9999953508377075]",License Plate,ABC123,United States,0.9944532513618469,lp_train_4409
2281,"[487, 717, 250, 383]","[0.9999868869781494, 0.9999350309371948, 0.9999079704284668, 0.9999662637710571, 0.9998916387557983, 0.9999016523361206, 0.9999656677246094, 0.9999985694885254, 0.9999991655349731, 0.9999992847442627]",License Plate,ABC123,United States,0.932134747505188,lp_train_4409
2282,"[735, 958, 293, 418]","[0.9999918937683105, 0.9999407529830933, 0.9999438524246216, 0.9999685287475586, 0.9999232292175293, 0.9998762607574463, 0.9999483823776245, 0.999998927116394, 0.9999991655349731, 0.9999992847442627]",License Plate,ABC123,United States,0.9998506307601929,lp_train_4409
2283,"[246, 472, 273, 399]","[0.9999719858169556, 0.9999148845672607, 0.9999197721481323, 0.9999810457229614, 0.9999328851699829, 0.9998230338096619, 0.9998809099197388, 0.9999979734420776, 0.9999990463256836, 0.9999990463256836]",License Plate,ABC123,United States,0.9967259168624878,lp_train_4409
2284,"[242, 479, 130, 262]","[0.9540203213691711, 0.999782383441925, 0.9987561702728271, 0.9992129802703857, 0.9995253086090088, 0.9964255690574646, 0.9985558390617371, 0.988330602645874, 0.9999287128448486, 0.999972939491272]",License Plate,VABC123,United States,0.997347354888916,lp_train_4409
2285,"[4, 226, 287, 400]","[0.9999783039093018, 0.9998825788497925, 0.9941281080245972, 0.9999508857727051, 0.9998313188552856, 0.9997560381889343, 0.9999921321868896, 0.9999991655349731, 0.9999992847442627, 0.9999992847442627]",License Plate,ABC123,United States,0.9496427774429321,lp_train_4409
2286,"[724, 959, 0, 145]","[0.9999933242797852, 0.9999282360076904, 0.997391939163208, 0.9999902248382568, 0.9999322891235352, 0.9999141693115234, 0.9999798536300659, 0.9999979734420776, 0.9999983310699463, 0.9999986886978149]",License Plate,ABC123,United States,0.9999595880508423,lp_train_4409
2287,"[243, 469, 425, 520]","[0.9999080896377563, 0.9999537467956543, 0.9988806843757629, 0.9999477863311768, 0.9998202919960022, 0.9996966123580933, 0.9996950626373291, 0.9999971389770508, 0.9999985694885254, 0.9999988079071045]",License Plate,ABC123,United States,0.8334782719612122,lp_train_4409
2288,"[733, 958, 424, 515]","[0.9999799728393555, 0.9999222755432129, 0.9998825788497925, 0.9999736547470093, 0.9997190833091736, 0.9997946619987488, 0.9999285936355591, 0.9999977350234985, 0.9999983310699463, 0.9999985694885254]",License Plate,ABC123,United States,0.9890733361244202,lp_train_4409
2289,"[731, 960, 150, 284]","[0.9999961853027344, 0.9999686479568481, 0.9992966651916504, 0.9999935626983643, 0.9999661445617676, 0.9999650716781616, 0.9999963045120239, 0.9999996423721313, 0.9999995231628418, 0.9999995231628418]",License Plate,ABC123,United States,0.9931249618530273,lp_train_4409
2290,"[487, 718, 402, 517]","[0.9999886751174927, 0.9999040365219116, 0.9988941550254822, 0.9999727010726929, 0.9999058246612549, 0.9998018145561218, 0.9999184608459473, 0.9999974966049194, 0.9999988079071045, 0.999998927116394]",License Plate,ABC123,United States,0.9985026121139526,lp_train_4409
2291,"[2, 232, 150, 283]","[0.9999463558197021, 0.999937891960144, 0.9999514818191528, 0.9999266862869263, 0.9995636343955994, 0.999736487865448, 0.9985442161560059, 0.999996542930603, 0.9999977350234985, 0.9999982118606567]",License Plate,ABC123,United States,0.8268558382987976,lp_train_4409
2292,"[229, 483, 1, 125]","[0.9999737739562988, 0.9999338388442993, 0.9998992681503296, 0.9999934434890747, 0.9999109506607056, 0.9997990727424622, 0.999994158744812, 0.9999994039535522, 0.9999996423721313, 0.9999997615814209]",License Plate,ABC123,United States,0.999460756778717,lp_train_4409
2293,"[1, 148, 1, 32]","[0.9999239444732666, 0.9998548030853271, 0.9997835755348206, 0.9998906850814819, 0.9997223019599915, 0.9998182654380798, 0.9999103546142578, 0.9999923706054688, 0.9999955892562866, 0.9999977350234985]",License Plate,M590XHC,United Kingdom,0.9999912977218628,lp_train_114
2294,NA,NA,NA,NA,NA,NA,lp_train_114
2295,"[1, 40, 0, 9]","[0.2842235863208771, 0.7806790471076965, 0.5247867703437805, 0.2228386104106903, 0.7262240052223206, 0.31805354356765747, 0.5592894554138184, 0.8713614344596863, 0.9996609687805176, 0.9998227953910828]",License Plate,FC45539,Israel,0.6733841300010681,lp_train_3462
2296,NA,NA,NA,NA,NA,NA,lp_train_4298
2297,"[0, 51, 0, 11]","[0.6660425662994385, 0.7652549147605896, 0.27372294664382935, 0.5405820608139038, 0.8023078441619873, 0.3399046063423157, 0.8501299619674683, 0.3062027394771576, 0.9997072815895081, 0.9999561309814453]",License Plate,BFH04GGB,Serbia,0.5170875191688538,lp_train_3824
2298,"[2, 107, 5, 38]","[0.9998434782028198, 0.9999704360961914, 0.9999964237213135, 0.999993085861206, 0.9999699592590332, 0.9999387264251709, 0.9999936819076538, 0.9999876022338867, 0.9999881982803345, 0.9999973773956299]",License Plate,51A01204,Vietnam,1.0,lp_train_2206
2299,NA,NA,NA,NA,NA,NA,lp_train_3164
2300,NA,NA,NA,NA,NA,NA,lp_train_3758
2301,"[3, 96, 0, 77]","[0.9999396800994873, 0.9999220371246338, 0.9999879598617554, 0.9998500347137451, 0.9998804330825806, 0.999887228012085, 0.9999809265136719, 0.9999927282333374, 0.9998573064804077, 0.9999641180038452]",License Plate,62K85607,Vietnam,0.9998513460159302,lp_train_5334
2302,"[2, 66, 1, 37]","[0.93988436460495, 0.9198741912841797, 0.9829026460647583, 0.9726034998893738, 0.9062055349349976, 0.989766538143158, 0.9997665286064148, 0.9999815225601196, 0.9999955892562866, 0.9999933242797852]",License Plate,T5331,Vietnam,0.9685018658638,lp_train_4444
2303,"[11, 96, 9, 77]","[0.9997907280921936, 0.9999281167984009, 0.9999105930328369, 0.999542236328125, 0.9998871088027954, 0.9999877214431763, 0.9998997449874878, 0.9997901320457458, 0.9998602867126465, 0.999968409538269]",License Plate,59F120158,Vietnam,0.9999998807907104,lp_train_5616
2304,"[2, 101, 1, 30]","[0.9997252821922302, 0.9999489784240723, 0.9997393488883972, 0.9997959733009338, 0.9998507499694824, 0.9997767806053162, 0.9996863603591919, 0.9999731779098511, 0.9999805688858032, 0.9999910593032837]",License Plate,51F58250,Vietnam,1.0,lp_train_802
2305,NA,NA,NA,NA,NA,NA,lp_train_3940
2306,"[3, 82, 3, 23]","[0.9998941421508789, 0.999927282333374, 0.9998024106025696, 0.9999880790710449, 0.9997207522392273, 0.9999210834503174, 0.9999338388442993, 0.9999477863311768, 0.9999847412109375, 0.9999986886978149]",License Plate,51F04877,Vietnam,1.0,lp_train_1003
2307,"[1, 79, 0, 22]","[0.999687671661377, 0.9999315738677979, 0.9999817609786987, 0.9998759031295776, 0.9998251795768738, 0.9998642206192017, 0.9996108412742615, 0.9138631224632263, 0.9999980926513672, 0.9999995231628418]",License Plate,60A35981,Vietnam,0.9999997615814209,lp_train_1077
2308,NA,NA,NA,NA,NA,NA,lp_train_6154
2309,"[0, 94, 7, 33]","[0.9990504384040833, 0.999976396560669, 0.9999942779541016, 0.9999456405639648, 0.9998244643211365, 0.9998793601989746, 0.9999349117279053, 0.9999006986618042, 0.9999972581863403, 0.9999986886978149]",License Plate,51A85325,Vietnam,0.999996542930603,lp_train_3002
2310,"[4, 56, 2, 35]","[0.9998866319656372, 0.9999241828918457, 0.99957674741745, 0.9998952150344849, 0.9998830556869507, 0.9998890161514282, 0.9999572038650513, 0.9998204112052917, 0.9998774528503418, 0.9999619722366333]",License Plate,54U57001,Vietnam,0.9999885559082031,lp_train_5837
2311,NA,NA,NA,NA,NA,NA,lp_train_060
2312,NA,NA,NA,NA,NA,NA,lp_train_3553
2313,"[5, 86, 1, 50]","[0.9977304339408875, 0.9894110560417175, 0.9992120265960693, 0.9995929598808289, 0.9992163181304932, 0.9996242523193359, 0.9995318651199341, 0.9997443556785583, 0.9999948740005493, 0.9999980926513672]",License Plate,51F44614,Vietnam,0.9999943971633911,lp_train_3199
2314,"[2, 99, 0, 25]","[0.9999462366104126, 0.9999722242355347, 0.9999969005584717, 0.9999275207519531, 0.9999445676803589, 0.9999219179153442, 0.9998582601547241, 0.9995633959770203, 0.9999872446060181, 0.9999953508377075]",License Plate,61A22959,Vietnam,0.9999997615814209,lp_train_912
2315,NA,NA,NA,NA,NA,NA,lp_train_2616
2316,NA,NA,NA,NA,NA,NA,lp_train_3505
2317,"[0, 761, 0, 351]","[0.2601211369037628, 0.9988724589347839, 0.9993725419044495, 0.9991432428359985, 0.9988213181495667, 0.9955522418022156, 0.5033674836158752, 0.9998940229415894, 0.9999457597732544, 0.9999301433563232]",License Plate,BASZ203,Canada,0.9939806461334229,lp_train_4175
2318,"[3, 107, 13, 51]","[0.9998082518577576, 0.9999306201934814, 0.9996700286865234, 0.9999501705169678, 0.9998925924301147, 0.999721348285675, 0.9995978474617004, 0.9999669790267944, 0.9999876022338867, 0.9999933242797852]",License Plate,51F69259,Vietnam,1.0,lp_train_3242
2319,"[0, 87, 4, 26]","[0.9995434880256653, 0.9999608993530273, 0.9997485280036926, 0.9999836683273315, 0.9997610449790955, 0.9998902082443237, 0.9998866319656372, 0.9998873472213745, 0.9999994039535522, 0.9999997615814209]",License Plate,51F06948,Vietnam,1.0,lp_train_850
2320,NA,NA,NA,NA,NA,NA,lp_train_6183
2321,"[7, 113, 8, 42]","[0.9999386072158813, 0.9999547004699707, 0.9998388290405273, 0.999910831451416, 0.9999216794967651, 0.9997609257698059, 0.9998787641525269, 0.9998693466186523, 0.9999958276748657, 0.9999984502792358]",License Plate,51C59323,Vietnam,0.9999997615814209,lp_train_3095
2322,NA,NA,NA,NA,NA,NA,lp_train_6732
2323,"[0, 41, 2, 12]","[0.46985968947410583, 0.984623372554779, 0.8846895098686218, 0.9867662191390991, 0.9916537404060364, 0.32339346408843994, 0.9262008666992188, 0.9780648350715637, 0.9997666478157043, 0.9999525547027588]",License Plate,62Y6480,Greece,0.698980987071991,lp_train_1191
2324,NA,NA,NA,NA,NA,NA,lp_train_3678
2325,"[4, 122, 3, 44]","[0.9998267292976379, 0.9999655485153198, 0.9999947547912598, 0.9999669790267944, 0.9999269247055054, 0.9999591112136841, 0.9999594688415527, 0.999976396560669, 0.9999476671218872, 0.9999932050704956]",License Plate,51A89714,Vietnam,1.0,lp_train_1933
2326,"[1, 34, 4, 13]","[0.6607418060302734, 0.5948849320411682, 0.5107877254486084, 0.2761504054069519, 0.5112559795379639, 0.4321425259113312, 0.611105740070343, 0.9966529011726379, 0.9998501539230347, 0.9999464750289917]",License Plate,II58811,Romania,0.9767838716506958,lp_train_3698
2327,NA,NA,NA,NA,NA,NA,lp_train_176
2328,"[8, 52, 0, 15]","[0.9962104558944702, 0.9996148347854614, 0.673512876033783, 0.9996383190155029, 0.802943766117096, 0.7524979114532471, 0.7645655870437622, 0.9987534284591675, 0.9999977350234985, 0.9999991655349731]",License Plate,51X89714,Vietnam,0.9999972581863403,lp_train_3440
2329,"[0, 99, 2, 28]","[0.9998695850372314, 0.9998708963394165, 0.9996719360351562, 0.9999890327453613, 0.9996181726455688, 0.9995902180671692, 0.999731719493866, 0.9998373985290527, 0.9999957084655762, 0.9999984502792358]",License Plate,51F06532,Vietnam,0.9999997615814209,lp_train_1277
2330,NA,NA,NA,NA,NA,NA,lp_train_5125
2331,NA,NA,NA,NA,NA,NA,lp_train_5125
2332,"[2, 340, 1, 250]","[0.9997054934501648, 0.999180257320404, 0.9999356269836426, 0.9999165534973145, 0.9999486207962036, 0.9998786449432373, 0.999975323677063, 0.9997275471687317, 0.9999600648880005, 0.9999768733978271]",License Plate,65F103952,Vietnam,0.9999996423721313,lp_train_6998
2333,"[2, 106, 0, 35]","[0.999321699142456, 0.9999566078186035, 0.9999845027923584, 0.9999926090240479, 0.9999464750289917, 0.9999496936798096, 0.9999910593032837, 0.9999992847442627, 0.9999995231628418, 0.9999990463256836]",License Plate,KT6073,Vietnam,0.999941349029541,lp_train_5064
2334,NA,NA,NA,NA,NA,NA,lp_train_4258
2335,NA,NA,NA,NA,NA,NA,lp_train_163
2336,"[3, 107, 1, 33]","[0.9998483657836914, 0.9999606609344482, 0.9998466968536377, 0.9999531507492065, 0.9998550415039062, 0.999792754650116, 0.9999333620071411, 0.9999793767929077, 0.9999978542327881, 0.9999992847442627]",License Plate,51F88270,Vietnam,0.9999998807907104,lp_train_779
